mid,bid,created_at,text,reposts,comments,attitudes,media_type,page_title,page_url,partner,category,region,classified_by,confidence
4935068156430057,NeIhxqYKB,2023-08-15T10:30:00+00:00,一起花式追空投！#华晨宇火星人海岛团建##和平精英花傲天的哥#  品牌代言人@华晨宇yu 空投节直播倒计时30分钟，预告花絮来啦！ “火星刚枪王”最终选了哪些幸运火星人一起完成空投任务呀  花花杯是否遍地“老六”？听说“花傲天的哥”也在现场！  现场空投惊 ...全文,3301,1108,6983,image,#和平精英花傲天的哥#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E8%8A%B1%E5%82%B2%E5%A4%A9%E7%9A%84%E5%93%A5%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E8%8A%B1%E5%82%B2%E5%A4%A9%E7%9A%84%E5%93%A5%23&launchid=10000360-page_H5,华晨宇,Artist,CN,gpt,0.9
4967597793873543,NsmwHgfGv,2023-11-13T04:51:10+00:00,@华晨宇yu 向你发来一条召集令，特种兵请查收！ 和平精英百人年度挑战《集合100》 11月17日中午12:00，腾讯视频/和平精英官方阵地即将开播，倒计时四天…#和平精英四排节##和平精英集合100# 和平精英的微博视频,3590,1141,6816,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A4967596584271902&launchid=10000360-page_H5,华晨宇,Artist,CN,gpt,0.9
5173153212924305,PuH33cgKd,2025-06-02T10:15:01+00:00,#和平精英新皮肤# #和平精英精灵梦叶罗丽二次联动# 新皮肤爆料丨奇幻仙境，制胜魔法！全新系列角色-【精灵梦叶罗丽】将于6月6日上线！快快和叶罗丽仙子们签订契约吧~海岛奇遇，魔法之约~ 和平精英的微博视频,243,1035,6777,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5172014806138893&launchid=10000360-page_H5,精灵梦叶罗丽,Anime,CN,gpt,0.95
5198204908078872,PFcL0xTGo,2025-08-10T13:21:31+00:00,喵~2025 #和平精英刺激之夜#  ✨和平精英品牌代言人@田曦薇  cos千金淑猫，绝美降临！🎀优雅舞步、马车巡游、梦幻花裙投影秀，惊喜爆表！🌟以光为引，照亮你的舞步！🔥和平千金团驾到，一起开启这浪漫舞会吧！👇 游戏圈里程碑式皮肤大秀精彩现场，不容错过！,305,626,6541,image,,,Tian Xiwei,Artist,CN,rule,0.75
5198781538373604,PFrL3z8m8,2025-08-12T03:32:50+00:00,#和平精英刺激之夜皮肤大秀##和平精英##田曦薇#喵~来看千金舞会！节目精彩回顾放送中~🎀 和平精英品牌代言人@田曦薇 cos千金淑猫，美神降临！✨ 优雅华尔兹、梦幻南瓜马车、流光裙摆投影…如梦如幻！🌟 千金团舞步绽放，将浪漫空投到海岛每个角落！ 和平精英的微博视频,211,813,6392,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5198779335245904&launchid=10000360-page_H5,Tian Xiwei,Artist,CN,rule,0.75
5250012007370922,QkZ2wuVvQ,2025-12-31T12:24:26+00:00,洛天依 “唯席上，千年丰盛永不变~”今年的跨年夜舞台，天依不仅唱爽了，也吃爽啦！很高兴和@黄子弘凡_Lars 老师一起，将H.K.君老师的《千年食谱颂》带到今年bilibili最美的夜跨年晚会舞台~一席神州宴，半部文明史。中华大地的美食，唱不尽，也吃不完。蒸炒炖拌，酸甜苦辣，锅碗瓢盆中碰 ...全文,5364,2433,6364,video,哔哩哔哩跨年晚会的微博视频,https://video.weibo.com/show?fid=1034%3A5249949588193411&luicode=10000011&lfid=1005057095404909&launchid=10000360-page_H5,"洛天依, 黄子弘凡, 哔哩哔哩",Artist,CN,gpt,0.9
5228171989358066,QbOSGDgsy,2025-11-01T06:00:00+00:00,#和平精英##墨龙九天##雕像# 和平精英 x 否极工作室 和平首款神装典藏级雕像“墨龙九天-敖渊”现已发售！匠心细腻，精致非凡～限量50体，首次现货发售！【产品尺寸】H:96CM*L:76CM*W:69CM【产品体数】50体（限量现货发售）【产品材质】POLYSTONE、PU、高透树脂【产品特点】龙眼 ...全文,215,221,6352,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5227824479404048&launchid=10000360-page_H5,否极工作室,Other,CN,rule,0.85
5153112408195684,PmhHayo4s,2025-04-08T03:00:01+00:00,#和平精英破刃行动#吴京1:1演绎精英海岛空降，领衔六周年全新版本「破刃行动」。精英集结，即刻开战！ 和平精英的微博视频,444,238,6348,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5152886561374274&launchid=10000360-page_H5,吴京,Artist,CN,gpt,0.9
4834573474857311,MevpFknBJ,2022-11-11T03:00:00+00:00,#和平精英四排节# 已经正式开启！ #屏实力进圈# @和平精英×@京东电视俱乐部 超级联动等你来，不仅能享受四排竞技高能时刻，还能赢取游戏电视提供的超级福利！ 四排节京东游戏电视专场正式开启，11月12日联动四大主播一条小团团、不求人、不羡仙、难言直播间送电视福利；11月28日更有机 ...全文,2415,1000,6303,image,#屏实力进圈#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B1%8F%E5%AE%9E%E5%8A%9B%E8%BF%9B%E5%9C%88%23&extparam=%23%E5%B1%8F%E5%AE%9E%E5%8A%9B%E8%BF%9B%E5%9C%88%23&launchid=10000360-page_H5,京东电视俱乐部,Brand,CN,gpt,0.9
5173149433332805,PuGWXdZ0V,2025-06-02T10:00:00+00:00,#和平精英新皮肤# #和平精英精灵梦叶罗丽二次联动#新皮肤爆料丨奇幻仙境，制胜魔法！全新系列角色-【精灵梦叶罗丽】将于6月6日上线！快快和叶罗丽仙子们签订契约吧~在如梦似幻的叶罗丽仙境生活着一群会魔法的美丽仙子有甜酷凌厉的战士有神秘高冷的公主有俏皮灵动的精灵有温婉古 ...全文,188,876,6130,image,#和平精英新皮肤#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E6%96%B0%E7%9A%AE%E8%82%A4%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E6%96%B0%E7%9A%AE%E8%82%A4%23&launchid=10000360-page_H5,精灵梦叶罗丽,Anime,CN,gpt,0.95
5245913897111127,QjgqFtPVB,2025-12-20T05:00:00+00:00,#和平精英欢乐谷联动##闪耀欢禧节#集合！这把8城空投吃鸡局！2026新春季，全国8个欢乐谷和平主题园区上线火力全开，拉满跨年厨力！吉刻前往，欢乐进圈~近距离打卡Coser花车巡游，在实景战场解锁空投周边福利~欢乐开运，趁着新春去赶“吉”！深圳、北京、上海、天津 ...全文,357,387,6066,image,#和平精英欢乐谷联动#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E6%AC%A2%E4%B9%90%E8%B0%B7%E8%81%94%E5%8A%A8%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E6%AC%A2%E4%B9%90%E8%B0%B7%E8%81%94%E5%8A%A8%23&launchid=10000360-page_H5,欢乐谷,Brand,CN,gpt,0.9
4859585787859775,Mp066wYGz,2023-01-19T03:30:01+00:00,#和平精英大话西游# 《和平精英》与@腾讯视频 联合打造的「盖世英雄」新年时装特别节目《我的海岛意中人》即将于大年初一正式上线！ 脱口秀演员@何广智- 、歌手@刘也Yea 加盟助攻，看和平精英主播@詹壹壹ONE、@虎牙墨源 分别化身“紫霞”与“至尊宝”前往游戏内相亲，在海岛相亲局找到命中注定 ...全文,382,322,5860,image,#和平精英盖世英雄#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E7%9B%96%E4%B8%96%E8%8B%B1%E9%9B%84%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E7%9B%96%E4%B8%96%E8%8B%B1%E9%9B%84%23&launchid=10000360-page_H5,大话西游,Movie,CN,gpt,0.9
4848751901148357,Mksg64OJT,2022-12-20T06:00:00+00:00,精英玩家代表团集合，解锁新版本宝藏地标玩法 12月21日，新春园林版本正式上线 品牌代言人@华晨宇yu 带你“唤醒年画玄机” PEL选手@诚Zzzzzz  带你“花窗吉位狙击” PEL解说@阿梅是的是的- 带你“假山攻防大战” 人气主播@晚玉阿 带你“见证鱼跃 ...全文,993,685,5847,image,#和平精英新春园林#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E6%96%B0%E6%98%A5%E5%9B%AD%E6%9E%97%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E6%96%B0%E6%98%A5%E5%9B%AD%E6%9E%97%23&launchid=10000360-page_H5,华晨宇,Artist,CN,gpt,0.9
4917213008495458,N7dMUzE3w,2023-06-27T04:00:00+00:00,#和平精英麦当劳乐园开园# 和平精英麦当劳门店，即将开业！ 和平精英麦当劳乐园，喜欢您来！和平精英麦当劳数字旗舰店开业，豪华双层旗舰店，多重趣味互动，等你一起营业。 海岛麦当劳，喜欢您再来！海岛麦当劳大翻新，与鸡友一起做汉堡，领麦麦脆汁鸡腿等进圈物资。 ...全文,160,190,5749,image,,,麦当劳,Brand,CN,gpt,1.0
4916518427824274,N6VICwPrY,2023-06-25T06:00:00+00:00,#和平精英麦当劳乐园开园##和平精英麦当劳#   官宣！和平精英× @麦当劳 重磅联动。 倾力打造——经典海岛、绿洲世界重磅玩法，麦当劳餐厅、麦当劳主题乐园等玩法潮趣亮相！ 深度联名——和平精英×麦当劳联名产品：「大吉大利吃鸡盘」等麦麦脆汁鸡联名产品系列，即将上线麦当劳 ...全文,97,159,5726,image,#和平精英麦当劳#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E9%BA%A6%E5%BD%93%E5%8A%B3%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E9%BA%A6%E5%BD%93%E5%8A%B3%23&launchid=10000360-page_H5,麦当劳,Brand,CN,gpt,1.0
5214430385668818,Q63oOnMIy,2025-09-24T07:55:46+00:00,这是吃鸡四排节里，刺激的一天！ 这是吃鸡快乐里，平常的一天！ 与花花学长 @华晨宇yu 一起快乐进圈！一起刺激，就是吃鸡！ 和平精英的微博视频,2634,1231,5706,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5214430099603480&launchid=10000360-page_H5,华晨宇,Artist,CN,gpt,0.9
4833955650471135,Meflb1YyX,2022-11-09T10:05:00+00:00,#和平精英# 宠粉时刻到！ 品牌代言人@宋茜 舞台限时放送，宋茜跳什么舞你说了算！即刻点击评论区链接【猪猪茜的海岛舞厅】进行投稿，或带话题#宋茜组队官宣# 发布你在游戏中打卡的舞蹈动作并@和平精英，将有机会被宋茜现场翻牌还原舞蹈，还能获得500Q币皮肤助力金，香菜宝宝们快冲吧！  ...全文,373,598,5697,image,#和平精英#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&launchid=10000360-page_H5,宋茜,Artist,CN,gpt,0.95
4916850624824241,N74mqkf0l,2023-06-26T04:00:02+00:00,#和平精英麦当劳乐园开园# 和平精英明星四人小队 担任「麦麦全明星吃鸡小队」，邀请特种兵乐享「大吉大利吃鸡盘」等麦麦脆汁鸡联名产品系列，并加入和平精英麦当劳乐园冒险。和平精英电竞大满贯选手，PEL第一人@上海NV-Paraboy 出任「麦麦脆汁鸡吃鸡特训官」   。 伞兵Paraboy、「麦麦全明星吃 ...全文,157,179,5662,image,,,麦当劳,Brand,CN,gpt,1.0
4917580069081976,N7nkWC6Du,2023-06-28T04:18:35+00:00,#和平精英麦当劳乐园开园# 6月28日，和平精英麦当劳门店，正式开业，多重联动内容陆续开启！ 和平精英麦当劳乐园、海岛麦当劳正式开业，叫上队友一起做汉堡、领鸡腿道具，与麦麦脆汁鸡一起进圈；「大吉大利吃鸡盘」等麦麦脆汁鸡联名产品系列上线，麦乐送同享；7月还将开启 ...全文,239,275,5652,image,,,麦当劳,Brand,CN,gpt,1.0
5192265396915293,PCIf9t0YZ,2025-07-25T04:00:01+00:00,#和平精英无垠阁##和平精英新皮肤#品牌大使@祝绪丹bambi COS「北境阁主」新造型亮相藏纳万珍，无垠之境和平精英【无垠阁】新角色皮肤现已上线 和平精英的微博视频,314,1266,5598,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5192080415195281&launchid=10000360-page_H5,祝绪丹,Artist,CN,gpt,0.9
5213759538728299,Q5LWNACD1,2025-09-22T11:30:04+00:00,#华晨宇和平大学吃鸡学长# 9月23日16:15，和平精英品牌代言人华晨宇将化身“花花学长”，开启刺激的一天，空降吃鸡四排节一日限定“和平大学”，完成高校真人吃鸡挑战！转发小伙伴调好闹钟一起观看吧！  和平精英的微博直播 和平精英吃鸡四排节《刺激的一天》！,2104,19612,5530,text,,https://live.media.weibo.com/subscribe/h5/index/index?oid=1022%3A2322400892efe693bf78558192720326ba62ce&launchid=10000360-page_H5,华晨宇,Artist,CN,gpt,0.9
5261858962670266,QpXewbcEO,2026-02-02T05:00:00+00:00,#吴磊救完你的救你的和平语音包##和平精英全明星开麦语音包##大吉大利和平年# 怼友莫慌！和平精英品牌代言人@吴磊LEO 喊你一起开麦啦！ 今日上号免费领吴磊同款《全明星开麦》语音包！小番茄来报：有人正在和平精英救完你的救你的,2176,353,5523,image,#吴磊救完你的救你的和平语音包#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%90%B4%E7%A3%8A%E6%95%91%E5%AE%8C%E4%BD%A0%E7%9A%84%E6%95%91%E4%BD%A0%E7%9A%84%E5%92%8C%E5%B9%B3%E8%AF%AD%E9%9F%B3%E5%8C%85%23&extparam=%23%E5%90%B4%E7%A3%8A%E6%95%91%E5%AE%8C%E4%BD%A0%E7%9A%84%E6%95%91%E4%BD%A0%E7%9A%84%E5%92%8C%E5%B9%B3%E8%AF%AD%E9%9F%B3%E5%8C%85%23&luicode=10000011&lfid=1005057095404909&launchid=10000360-page_H5,吴磊,Artist,CN,gpt,0.9
5198818578532590,PFsINzNIq,2025-08-12T06:00:01+00:00,#和平精英刺激之夜皮肤大秀##华晨宇#2025#和平精英刺激之夜#《欢迎加入更权威的圈子》完整回顾 和平精英品牌代言人@华晨宇yu cos初代男神小白龙「新星烈龙」，特邀表演嘉宾花傲天权威来袭，哥弟首次跨时空同台 舞台变身海岛厕所，全明星主播团白起、Dy花老湿、蓝枫学长领衔身法阵营， ...全文,1860,1120,5470,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5198813934059568&launchid=10000360-page_H5,华晨宇,Artist,CN,gpt,0.9
4938631758218657,NgcZhyu2Z,2023-08-25T06:30:29+00:00,#和平精英大熊猫##浪游一夏# 《和平精英》携手中国大熊猫保护研究中心打造的[大熊猫秘境]已在绿洲世界上线！ 特种兵们快去探访大熊猫秘境，与国宝亲密互动吧~【关注+超话发布+评论+点赞】参与活动，1000Q币等你来赢取！ 活动时间：「8月25日-9月9日」 参与方式一 关注  ...全文,137,596,5451,image,抽奖详情,https://lottery.media.weibo.com/lottery/h5/history/list?mid=4938631758218657&launchid=10000360-page_H5,中国大熊猫保护研究中心,Other,CN,gpt,0.9
4915499216142487,N6vcJpLWn,2023-06-22T10:30:00+00:00,#四级包爆料时刻# | #和平精英冒险列车#  【万千优雅 万万风情】 奥斯汀玫瑰 视频版爆料来啦~ 如今，【奥斯汀玫瑰】已经不仅仅是一个组合，而是一种代表着浪漫与优雅的文化符号。她们的音乐和舞台表演让人沉浸在一个充满梦幻和感动的世界中，成为众多人心中的女神。【奥斯汀玫瑰】的辉 ...全文,6,32,5417,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A4915455748407322&launchid=10000360-page_H5,奥斯汀玫瑰,Artist,CN,gpt,0.9
5265101578835583,QrjAxB4xp,2026-02-11T03:45:00+00:00,#大吉大利和平年##和平精英#叮，和平精英品牌代言人@田曦薇 红包封面来啦！一起解锁新春空投惊喜，祝你新年事事如意！快与田曦薇一起，回家，马上吃鸡！红包封面数量有限，先到先得！,854,862,5346,image,#大吉大利和平年#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%A4%A7%E5%90%89%E5%A4%A7%E5%88%A9%E5%92%8C%E5%B9%B3%E5%B9%B4%23&extparam=%23%E5%A4%A7%E5%90%89%E5%A4%A7%E5%88%A9%E5%92%8C%E5%B9%B3%E5%B9%B4%23&luicode=10000011&lfid=1005057095404909&launchid=10000360-page_H5,Tian Xiwei,Artist,CN,rule,0.75
5261874062688462,QpXCSbhoi,2026-02-02T06:00:00+00:00,#华晨宇和平花学长定制语音包##和平精英全明星开麦语音包##大吉大利和平年# 有麦！有麦啊怼友！和平精英品牌代言人@华晨宇yu 喊你一起开麦啦！ 今日上号免费领华晨宇同款《全明星开麦》语音包！小番茄来报：华晨宇正在和平精英邀你一起开麦！,2711,1088,5341,image,#华晨宇和平花学长定制语音包#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%8E%E6%99%A8%E5%AE%87%E5%92%8C%E5%B9%B3%E8%8A%B1%E5%AD%A6%E9%95%BF%E5%AE%9A%E5%88%B6%E8%AF%AD%E9%9F%B3%E5%8C%85%23&extparam=%23%E5%8D%8E%E6%99%A8%E5%AE%87%E5%92%8C%E5%B9%B3%E8%8A%B1%E5%AD%A6%E9%95%BF%E5%AE%9A%E5%88%B6%E8%AF%AD%E9%9F%B3%E5%8C%85%23&luicode=10000011&lfid=1005057095404909&launchid=10000360-page_H5,华晨宇,Artist,CN,gpt,0.95
4897326973587836,MEPUZf3mk,2023-05-03T07:00:01+00:00,#华晨宇成都特种兵派对##和平精英四周年#  火星演唱会特种兵派对 Day2和Day3 精彩回顾！ 虽然这次火星刚枪王@华晨宇yu 遗憾没有捧杯夺冠，但花花与@KONE77H、@雕稳健 的两场海岛之旅，依然展现了很多亮眼操作！ 这次精彩“一穿四”火星人，熟练的操作也再次证明了花花从新手到 ...全文,1329,704,5191,image,#华晨宇成都特种兵派对#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%8E%E6%99%A8%E5%AE%87%E6%88%90%E9%83%BD%E7%89%B9%E7%A7%8D%E5%85%B5%E6%B4%BE%E5%AF%B9%23&extparam=%23%E5%8D%8E%E6%99%A8%E5%AE%87%E6%88%90%E9%83%BD%E7%89%B9%E7%A7%8D%E5%85%B5%E6%B4%BE%E5%AF%B9%23&launchid=10000360-page_H5,华晨宇,Artist,CN,gpt,0.9
