mid,bid,created_at,text_preview,reposts,comments,attitudes,media_type,has_video,page_title,is_collab,collab_partner,collab_category,classified_by
5161839912027042,PpWJN8vke,2025-05-02T05:00:00+00:00,"#和平猜猜猜##和平精英辉羽雀灵# “当我起舞时，天地也将为我屏息”她的翎羽承载千年族魂，每一道流光都刻写着""自由即吾名""的誓言。此刻圣灵降世，神辉将涤荡一切阴霾！各位特种兵，你们能否从这片流转星辉的",219,318,390,image,0,抽奖详情,0,,,gpt
5161824812009680,PpWlr8qOc,2025-05-02T04:00:00+00:00,#和平精英新皮肤##和平精英甜梦果泡# 新皮肤爆料 | 全新烟雾弹-甜梦果泡将于5月3日沁爽登场 ，还有全新表情动作-果味汽水上线哦~这是属于热带海滩的战术掩护，连撤退都带着海岛假日BGM！ 全新烟雾,111,260,262,text,0,和平精英,0,,,gpt
5161802163291734,PpVKUdOku,2025-05-02T02:30:00+00:00,#和平小锦鲤##和平精英六周年#六周年火力全开！幸运锦鲤buff已加载~【DAY2】评论许下你的周年心愿，鸡仔助你欧气爆棚！评论“惊喜空投”或心愿关键词揪1条“和平小锦鲤”送出【188Q币】！（因发布,176,953,537,image,0,抽奖详情,0,,,gpt
5161643617292933,PpRDbuBdX,2025-05-01T16:00:00+00:00,#和平精英吉时已到##和平精英幸运自选#达人代抽时间：5月2日0:10-5月2日23:59各位特种兵，需要前往“幸运自选”活动内完成奖品选择后，才视作成功参与代抽活动，记得及时完成奖品设置！完成奖品设,217,261,362,image,0,#和平精英吉时已到#,0,,,gpt
5161560569807890,PpPteF9tM,2025-05-01T10:30:00+00:00,#和平精英皮肤返场##和平精英六周年#限时返场丨幸运自选活动将于5月2日正式上线！超多系列限时返场~超多皮肤在等你~ 限时返场丨幸运自选活动将于5月2日正式上线！超多系列限时返场~,217,246,462,text,0,和平精英,0,,,gpt
5161560570069736,PpPtf0i8M,2025-05-01T10:30:00+00:00,#和平精英六周年##和平精英#  五一上号就送！十连抽、6周年外观、爆炸猎弓·杰西等豪礼速来领取，不来血亏！赶紧上号领福利！！ 十连抽、6周年外观、爆炸猎弓·杰西等豪礼速来领取，不来血亏！,217,252,358,text,0,和平精英,0,,,gpt
5161556795720266,PpPn9o06m,2025-05-01T10:15:00+00:00,#和平精英新皮肤##和平精英小鸟芋圆# 小鸟芋圆，勇闯在前！全新伙伴-小鸟芋圆前来报到！一起来看看吧~ 新伙伴-小鸟芋圆、累登福利在等你~,215,246,344,text,0,和平精英,0,,,gpt
5161553026092857,PpPh4pz1T,2025-05-01T10:00:01+00:00,#和平精英御兔特攻##和平精英新皮肤#新皮肤爆料丨全新套装-【御兔特攻】将于5月2日上线！为遏制罪恶滋生她排除万难脱颖而出以超乎常人的能力与坚韧的内心成为繁华都市的正义战士粉红双马尾俏皮活泼渐变轻巧的,214,245,362,video,1,和平精英的微博视频,0,,,gpt
5161522826052474,PpOumpowy,2025-05-01T08:00:01+00:00,#最活跃鸡仔非你莫属#  【最活跃鸡仔 非你莫属】5月和平精英微博宠粉计划 启动！    鸡仔为最活跃的特种兵们准备了丰厚的奖励哦~   【活跃鸡仔榜规则】  活动时间：5月1日至5月31日  累计与,231,278,500,image,0,#最活跃鸡仔非你莫属#,0,,,gpt
5161507731801678,PpO617yHk,2025-05-01T07:00:02+00:00,#宋茜cos6周年神装辉羽雀灵##和平精英六周年#五一假期不知道去哪玩？（你怎么知道我要去看宋茜姐姐跳舞了？）快快跟着鸡仔的空投箱标记沉浸式体验和平大陆休闲游打卡～ 和平精英的微博视频,308,392,32346,video,1,和平精英的微博视频,1,宋茜,Artist,gpt
5161463681647227,PpMWY6Uwb,2025-05-01T04:05:00+00:00,#和平精英神装逸闻录##和平精英辉羽雀灵# 【和平精英六周年超话红人激励计划】第三弹！【参与活动投稿 和官博互动 赢取10000Q币】征集用户：微博粉丝数≥10000或和平精英超话等级≥8    投稿,737,1041,1144,image,0,抽奖详情,0,,,gpt
5161462423881033,PpMUWghDj,2025-05-01T04:00:00+00:00,#和平精英神装逸闻录##和平精英辉羽雀灵# 【和平精英六周年创作者激励计划】第三弹！【投稿瓜分20000元奖金】征集用户：金橙V创作者投稿时间：5月1日-5月11日 征集方式：在和平精英超话，带话题【,217,282,490,image,0,#和平精英神装逸闻录#,0,,,gpt
5161454878852705,PpMILB8Zz,2025-05-01T03:30:01+00:00,#和平精英6周年# 超6福利免费领！5月1日登录和平精英，三款外观、十连抽、地铁物资、更有@吴京 @华晨宇yu @宋茜 @田曦薇 @许昕 表情包、语音包尽入囊中！#和平精英6周年福利包# 和平精英的微,477,1064,44418,video,1,和平精英的微博视频,1,Tian Xiwei,Artist,rule
5161447329105921,PpMwACcRH,2025-05-01T03:00:01+00:00,和平精英#和平精英辉羽雀灵##宋茜cos6周年神装辉羽雀灵#她，是孔雀族的胜利女神！她，是庇佑一方的孔雀神明！与@宋茜 一起闪耀进圈！ 和平精英的微博视频,879,1105,38553,video,1,和平精英的微博视频,1,宋茜,Artist,gpt
5161439775688480,PpMkpnRPG,2025-05-01T02:30:00+00:00,#和平小锦鲤##和平精英六周年#六周年狂欢启动！【和平小锦鲤】重磅回归！【DAY1】5月1日-5月8日，每日福利连击！用1句话证明你是骨灰级玩家！评论“大吉大利”或其他语录~揪1条“和平小锦鲤”送出【,287,1354,586,image,0,抽奖详情,0,,,gpt
5161436000030201,PpMek07R7,2025-05-01T02:15:00+00:00,#和平6周年爆梗神曲梗太密##和平精英精鸡奖名梗大赏#666，集合集合一起来战斗！Show show show，和平精英带的兵好6！和平精英6周年·精鸡奖爆梗主题曲《集合，6在一起》正式上线！18位和,440,542,6761,video,1,和平精英的微博视频,0,,,rule
5161432237998149,PpM8fxyGp,2025-05-01T02:00:02+00:00,#和平精英##和平精英六周年#五一福利6到爆，免费十连、枪皮、时装上线就给！6周年地铁狂欢，登录就送爆炸烈弓，仅限五一当天领取噢！除此之外，上线还可以参与明星礼包活动，趣味表情包语音包等你来拿。丰厚福,115,234,439,video,1,和平精英的微博视频,1,Metro Exodus,Game,rule
5161432225677757,PpM8enP2J,2025-05-01T02:00:00+00:00,#和平精英六周年##和平精英# 和平精英六周年，上抖音领甜奈&武子弈语音包！各位特种兵，“甜奈&武子弈宠粉语音包”免费降临和平精英六周年啦！赶快前往抖音搜索“和平精英”官号、“甜奈语音包”、“武子弈语,213,244,334,image,0,#和平精英六周年#,0,,,gpt
5161251031746002,PpHpZ7kdk,2025-04-30T14:00:00+00:00,各位特种兵晚上好！#鸡仔说晚安#四月在决赛圈里悄悄说再见啦~五月的风里飘来六周年蛋糕的香甜，准备好接住这波空投级浪漫了吗？四月故事已存档，五月的第一声祝贺由你来发起！快来晒出你们与周年蛋糕的合影吧！关,212,267,471,image,0,抽奖详情,0,,,gpt
5161198183514563,PpG2KeKiv,2025-04-30T10:30:00+00:00,#鸡仔星计划#启动！ 六周年庆典篇燃情启动！特种兵请注意！大家期待的鸡仔星计划第二期来了！无论是枪林弹雨中封神的【天秀操作】，周年庆典里笑疯全场的【整活名场面】，还是用特效炸裂全网的【高能混剪】——统,211,252,439,image,0,#鸡仔星计划#,0,,,gpt
5161190632459286,PpFQzajLU,2025-04-30T10:00:00+00:00,#和平精英##8倍镜重拳出击# 和平精英安全信息公告请特种兵查收,106,229,231,image,0,#和平精英#,0,,,gpt
5161183086644397,PpFEorSvH,2025-04-30T09:30:01+00:00,#和平精英##和平精英地铁逃生#和平精英地铁逃生优化枪械平衡性，冲锋枪、霰弹枪增强对四肢和脚部的伤害，手枪加强，强势枪械配件削弱，部分枪械降价。这些改动合你心意吗？欢迎在评论区留言分享枪械调整想法！ ,205,234,347,video,1,和平精英的微博视频,1,Metro Exodus,Game,rule
5161145333975898,PpEFvgGjo,2025-04-30T07:00:00+00:00,#和平精英辉羽雀灵##宋茜杨丽萍团队辉羽雀灵神装大片#   🦚雀之灵来啦！杨丽萍舞团青年舞者「普一凡」  “辉羽雀灵”神装大片拍摄花絮照惊喜掉落！,209,229,575,image,0,#和平精英辉羽雀灵#,1,杨丽萍团队,Artist,gpt
5161130234219351,PpEh9hHE3,2025-04-30T06:00:00+00:00,#宋茜杨丽萍团队辉羽雀灵神装大片##和平精英辉羽雀灵##宋茜cos6周年神装辉羽雀灵#还没看够？代言人@宋茜  “辉羽雀灵”神装大片拍摄花絮来啦！,811,1064,59664,image,0,#宋茜杨丽萍团队辉羽雀灵神装大片#,1,宋茜,Artist,gpt
5161115139704492,PpDSNEIA4,2025-04-30T05:00:01+00:00,#宋茜杨丽萍团队辉羽雀灵神装大片##和平精英辉羽雀灵#和平精英6周年“辉羽雀灵”神装大片拍摄花絮放送，看@宋茜、普一凡 孔雀舞动人舞姿，秒切雀灵！ 和平精英的微博视频,1784,1036,40826,video,1,和平精英的微博视频,1,宋茜,Artist,gpt
5161111365091528,PpDMIlmxq,2025-04-30T04:45:00+00:00,#和平精英辉羽雀灵##和平精英#新皮肤爆料 | 和平精英最新神装【辉羽雀灵-初翊】将于5月1日震撼上线！辉羽闪耀，雀灵降世！一同华丽开舞！ 和平精英的微博视频,209,244,512,video,1,和平精英的微博视频,0,,,gpt
5161107585761987,PpDGCoaXh,2025-04-30T04:30:00+00:00,#和平精英甜梦熊击##和平精英新皮肤#新皮肤爆料丨最低380点券解锁！新精英战令5月1日上线，全新5级升级枪Mk14-甜梦熊击甜蜜登场！愣着干什么，快去薅羊毛啊~ 新精英战令5月1日上线，全新5级升级,211,233,337,text,0,和平精英,0,,,gpt
5161106000576728,PpDE42q24,2025-04-30T04:23:41+00:00,PEL创作者招募啦～,207,136,113,text,0,,0,,,gpt
5161103811674813,PpDAx71H7,2025-04-30T04:15:00+00:00,#和平精英辉羽雀灵##和平精英神装上新#4月30日-5月6日，玩家参与保护雀灵挑战，就能获得对应关卡的奖励，分享活动也有好礼哦！奖励包含：辉羽雀灵幸运币抵扣券、物资币、服饰币、金蛇赛年-时光福利碎片,207,247,445,image,0,#和平精英辉羽雀灵#,0,,,gpt
5161100035228535,PpDurlWbd,2025-04-30T04:00:00+00:00,#和平精英神装逸闻录##和平精英辉羽雀灵#新皮肤爆料丨最新神装【辉羽雀灵-初翊】细节爆料来袭！5月1日雀灵降世！金光闪烁，守护天下苍生～她与族人生活在囚笼之中为改变命运，日以继夜练习祈神舞然而祈神舞本,208,215,564,image,0,#和平精英神装逸闻录#,0,,,gpt
5161084940454634,PpD661UgO,2025-04-30T03:00:01+00:00,#宋茜杨丽萍团队辉羽雀灵神装大片# #宋茜cos6周年神装辉羽雀灵# #和平精英辉羽雀灵#和平精英6周年“辉羽雀灵”神装大片来啦！非遗孔雀舞、《雀之灵》舞蹈指导、总编导@杨丽萍出演：和平精英品牌代言人,22122,2518,121801,video,1,和平精英的微博视频,1,"宋茜, 杨丽萍",Artist,gpt
5161069840696276,PpCHK2V8g,2025-04-30T02:00:00+00:00,#电影猎金游戏五一上映#送电影票！黄奕、蒋梦婕携五一上映电影《猎金·游戏》@电影猎金游戏 邀请特种兵们参与和平精英6周年庆典，5月1日登录游戏即可领取十连抽！还有多种限定福利，这个五一看《猎金·游戏》,261,351,546,video,1,和平精英的微博视频,1,猎金·游戏,Movie,gpt
5160820696154685,PpwdTpP77,2025-04-29T09:30:00+00:00,#和平精英辉羽雀灵##宋茜杨丽萍团队辉羽雀灵神装大片#和平精英6周年“辉羽雀灵”神装大片，即将上线！杨丽萍舞团青年舞者、杨丽萍舞剧《孔雀》《云南映象》主演「普一凡」COS 辉羽雀灵·初翊（6级高级外观,213,240,967,image,0,#和平精英辉羽雀灵#,1,杨丽萍舞团,Artist,gpt
5160813146670490,Ppw1IrZiy,2025-04-29T09:00:00+00:00,#和平精英辉羽雀灵#  #宋茜cos6周年神装辉羽雀灵#  #宋茜杨丽萍团队辉羽雀灵神装大片#和平精英品牌代言人@宋茜 COS辉羽雀灵·初翊（6级高级外观-至臻外观），绝美亮相！⭐5月1日，和平精英首,22280,8037,77973,image,0,#和平精英辉羽雀灵#,1,宋茜,Artist,gpt
5160767851856012,PpuQF7MPG,2025-04-29T06:00:00+00:00,#和平精英六周年##和平精英##和平集市# 和平集市四月夺宝福利节来啦，免费抽取天籁学院系列时装！4月30日17点起，特种兵们可前往和平集市，参与四月夺宝福利节活动，购买幸运币福袋，原价得币抽神装，还,207,232,339,video,1,和平精英的微博视频,0,,,gpt
5160745197633994,Ppug7w1WW,2025-04-29T04:30:00+00:00,#和平精英六周年##和平精英# 五一福利倒计时丨十连抽、顶级地铁物资等上号就送！邀好友上线还能拿歼灭房卡等好礼！6周年好礼持续派送中~ 十连抽、顶级地铁物资等上号就送！邀好友上线还能拿歼灭房卡等好礼！,104,238,349,text,0,和平精英,1,Metro Exodus,Game,rule
5160741426430265,Ppua2qYNX,2025-04-29T04:15:00+00:00,#和平精英神装逸闻录##和平精英辉羽雀灵# 新皮肤爆料 | 最新神装【辉羽雀灵-初翊】CG抢先看！快来一起感受神力吧~四级包惊喜预告来袭集合了美与力量感的新神装【辉羽雀灵-初翊】震撼降临神之力量，在线,229,303,1017,video,1,和平精英的微博视频,0,,,gpt
5160737652607043,Ppu3XaWd5,2025-04-29T04:00:01+00:00,#和平精英神装逸闻录##和平精英辉羽雀灵#她是最出色的舞者勇敢、坚韧、充满希望在最接近理想的时候撞破真相祭台之上她终于冲破束缚最新神装【辉羽雀灵-初翊】将在5月1日上线炽热的情感与纯熟的舞技成就了最完,296,454,2257,image,0,#和平精英神装逸闻录#,0,,,gpt
5160730099450408,PptRLDEtW,2025-04-29T03:30:00+00:00,#和平精英##8倍镜重拳出击# 《和平精英》直播生态治理公告~请特种兵查收,225,249,328,image,0,#和平精英#,0,,,gpt
5160722548654764,PptFAAjuY,2025-04-29T03:00:00+00:00,#和平精英吉时已到# #和平精英幸运自选#各位特种兵，《和平精英》吉时已到报名活动于4月29日11点正式开启特种兵们可前往游戏内或者和平营地点击“吉时已到”活动参与报名，选择你的心愿达人5月2日0点1,208,230,335,image,0,#和平精英吉时已到#,0,,,gpt
5160465891594517,PpmZD6GO1,2025-04-28T10:00:08+00:00,#和平精英六周年# GoGoGo~庆生派对即将开始啦！ 【活动指路👉🏻网页链接】 【鸡仔宠粉时刻网页链接】和平精英六周年庆·惊喜日历限时狂欢：4月29日-5月14日特种兵们请查收一站式【庆生打卡指南】,1630,7105,4283,image,0,抽奖详情,0,,,gpt
5160405459273081,Pplq9CUlP,2025-04-28T06:00:00+00:00,#和平辩论赛##和平精英六周年# （整理衣服）（走向讲台）（清清嗓子）（扭扭领带）特种兵们有猜对昨天的猜猜猜吗？本次庆典活动鸡仔准备了三套精美皮肤【套装-纯白舞曲】、【套装-原力风暴】、【套装-星谷精,218,358,952,text,0,抽奖详情,0,,,gpt
5160390364235574,Ppl1OhLRI,2025-04-28T05:00:01+00:00,#和平精英##和平精英破刃行动##和平精英全新突变团竞# 突变团竞3.0新增地图紫锈基地，沦陷危机笼罩，救援工作刻不容缓！新地图地形多样，将为特种兵们增加更多作战空间。全新引入天赋系统，多重天赋带来更,207,238,433,video,1,和平精英的微博视频,0,,,gpt
5160367757724978,PpkrlwpCq,2025-04-28T03:30:11+00:00,#和平精英##8倍镜重拳出击# 和平精英外挂作弊封号公告请特种兵查收,108,250,237,image,0,#和平精英#,0,,,gpt
5160360161838958,Ppkf67IoC,2025-04-28T03:00:00+00:00,#和平精英六周年##和平精英周年庆杯#2025和平精英六周年，全体特种兵集合！次元破壁，热爱集结——IP战队跨次元登陆战场，见证全新竞技时刻！⏰4月30日19:00 准时蹲守和平精英官方抖音直播间，参,208,248,359,image,0,#和平精英六周年#,1,未知IP,IP,gpt
5160095920162413,PpdmU0Gfz,2025-04-27T09:30:00+00:00,#和平猜猜猜##和平精英六周年# 官博六周年庆典活动即将开启，特种兵准备好秀出你们的战袍了吗？鸡仔悄悄漏勺一下本次活动的部分奖励你们能猜出这是哪几套套装吗~关注@和平精英 ，鸡仔将用@微博抽奖平台 揪,224,315,613,image,0,抽奖详情,0,,,gpt
